"NomBan","NomAlb","NomGen","Estrellas"
"Suicide Silence","You Can't Stop Me","Death-Core","0"
"Symphony X","Iconoclast","Neoclassical","0"
"Symphony X","Iconoclast","Power","0"
"Symphony X","Iconoclast","Progressive","0"
"Symphony X","Iconoclast","SW-Power","0"
"Symphony X","Iconoclast","Symphonic","0"
"Symphony X","Paradise Lost","Neoclassical","0"
"Symphony X","Paradise Lost","Power","1"
"Symphony X","Paradise Lost","Progressive","1"
"Symphony X","Paradise Lost","SW-Power","1"
"Symphony X","The Divine Wings of Destiny","Neoclassical","0"
"Symphony X","The Divine Wings of Destiny","Power","4"
"Symphony X","The Divine Wings of Destiny","Progressive","5"
"Symphony X","The Divine Wings of Destiny","SW-Power","4"
"Symphony X","The Odyssey","Neoclassical","0"
"Symphony X","The Odyssey","Power","3"
"Symphony X","The Odyssey","Progressive","0"
"Symphony X","Underworld","Neoclassical","0"
"Symphony X","Underworld","Power","0"
"Symphony X","Underworld","Progressive","0"
"Symphony X","Underworld","SW-Power","0"
"Symphony X","Underworld","Symphonic","0"
"Symphony X","V: The New Mythology Suite","Neoclassical","0"
"Symphony X","V: The New Mythology Suite","Power","0"
"Symphony X","V: The New Mythology Suite","Progressive","2"
"Symphony X","V: The New Mythology Suite","Symphonic","0"
"System of a Down","Hypnotize","Alternative","0"
"System of a Down","Hypnotize","Hard","0"
"System of a Down","Hypnotize","Nu","0"
"System of a Down","Hypnotize","Progressive","0"
"System of a Down","Mezmerize","Alternative","4"
"System of a Down","Mezmerize","Hard","0"
"System of a Down","Mezmerize","Nu","2"
"System of a Down","Mezmerize","Progressive","0"
"System of a Down","Steal This Album!","Alternative","2"
"System of a Down","Steal This Album!","Nu","0"
"System of a Down","System of a Down","Alternative","3"
"System of a Down","System of a Down","Nu","4"
"System of a Down","Toxicity","Alternative","5"
"System of a Down","Toxicity","Nu","5"
"Tarja","Colours in the Dark","Rock","0"
"Tarja","Colours in the Dark","Symphonic","0"
"Tarja","My Winter Storm","Pop","0"
"Tarja","My Winter Storm","Rock","0"
"Tarja","My Winter Storm","Symphonic","1"
"Tarja","The Shadow Self","Rock","0"
"Tarja","The Shadow Self","Symphonic","0"
"Tarja","What Lies Beneath","Rock","0"
"Tarja","What Lies Beneath","Symphonic","0"
"Testament","Brotherhood of the Snake","Thrash.","1"
"Testament","Practice What You Preach","Thrash.","1"
"Testament","Souls of Black","Heavy","0"
"Testament","Souls of Black","Thrash.","0"
"Testament","The Formation of Damnation","Thrash.","1"
"Testament","The Gathering","Death.","0"
"Testament","The Gathering","Thrash.","0"
"Testament","The Legacy","Thrash.","4"
"Testament","The New Order","Thrash.","3"
"Testament","The Ritual","Heavy","0"
"Testament","The Ritual","Speed","1"
"Testament","The Ritual","Thrash.","1"
"The Agonist","Eye of Providence","Death-Melodic","0"
"The Agonist","Eye of Providence","Metalcore","0"
"The Agonist","Five","Death-Melodic","0"
"The Agonist","Five","Metalcore","0"
"The Agonist","Lullabies for the Dormant Mind","Death-Melodic","1"
"The Agonist","Lullabies for the Dormant Mind","Metalcore","1"
"The Agonist","Once Only Imagined","Death-Melodic","0"
"The Agonist","Once Only Imagined","Metalcore","0"
"The Agonist","Prisoners","Death-Melodic","1"
"The Agonist","Prisoners","Metalcore","0"
"The Dillinger Escape Plan","Calculating Infinity","Experimental","0"
"The Dillinger Escape Plan","Calculating Infinity","Extreme","1"
"The Dillinger Escape Plan","Calculating Infinity","Grindcore","0"
"The Dillinger Escape Plan","Calculating Infinity","Hardcore Punk","0"
"The Dillinger Escape Plan","Calculating Infinity","Mathcore","0"
"The Dillinger Escape Plan","Calculating Infinity","Metalcore","2"
"The Dillinger Escape Plan","Ire Works","Experimental","0"
"The Dillinger Escape Plan","Ire Works","Mathcore","0"
"The Dillinger Escape Plan","Ire Works","Metalcore","1"
"The Dillinger Escape Plan","Miss Machine","Experimental","0"
"The Dillinger Escape Plan","Miss Machine","Mathcore","0"
"The Dillinger Escape Plan","Miss Machine","Metalcore","2"
"The Dillinger Escape Plan","One of Us Is the Killer","Mathcore","0"
"The Dillinger Escape Plan","One of Us Is the Killer","Progressive","0"
"The Dillinger Escape Plan","Option Paralysis","Experimental","0"
"The Dillinger Escape Plan","Option Paralysis","Mathcore","0"
"The Dillinger Escape Plan","Option Paralysis","Post-Hardcore","0"
"Theatre of Tragedy","Aégis","Doom","0"
"Theatre of Tragedy","Aégis","Gothic","4"
"Theatre of Tragedy","Storm","Gothic","0"
"Theatre of Tragedy","Theatre of Tragedy","Death.","0"
"Theatre of Tragedy","Theatre of Tragedy","Doom","0"
"Theatre of Tragedy","Theatre of Tragedy","Gothic","2"
"Theatre of Tragedy","Velvet Darkness They Fear","Death.","0"
"Theatre of Tragedy","Velvet Darkness They Fear","Doom","0"
"Theatre of Tragedy","Velvet Darkness They Fear","Gothic","5"
"Theatre of Tragedy","Virago","Death.","0"
"Theatre of Tragedy","Virago","Doom","0"
"Theatre of Tragedy","Virago","Gothic","0"
"Therion","Deggial","Symphonic","0"
"Therion","Gothic Kabbalah","Gothic","0"
"Therion","Gothic Kabbalah","Progressive","0"
"Therion","Gothic Kabbalah","Symphonic","0"
"Therion","Lemuria","Gothic","0"
"Therion","Lemuria","Symphonic","4"
"Therion","Secret of the Runes","Symphonic","5"
"Therion","Sirius B","Symphonic","2"
"Therion","Theli","Symphonic","5"
"Therion","Vovin","Symphonic","5"
"Thin Lizzy","Bad Reputation","Blues","0"
"Thin Lizzy","Bad Reputation","Hard","0"
"Thin Lizzy","Black Rose","Blues","0"
"Thin Lizzy","Black Rose","Hard","0"
"Thin Lizzy","Jailbreak","Blues","0"
"Thin Lizzy","Jailbreak","Hard","1"
"Thin Lizzy","Johnny The Fox","Blues","0"
"Thin Lizzy","Johnny The Fox","Hard","0"
"Thin Lizzy","Nightlife","Blues","0"
"Thin Lizzy","Nightlife","Hard","0"
"Thin Lizzy","Vagabonds of The Western World","Hard","0"
"Three Days Grace","Human","Alternative","0"
"Three Days Grace","Human","Hard","0"
"Three Days Grace","Human","Post-Grunge","0"
"Three Days Grace","Life Starts Now","Alternative","0"
"Three Days Grace","Life Starts Now","Hard","0"
"Three Days Grace","Life Starts Now","Post-Grunge","0"
"Three Days Grace","One-X","Alternative","1"
"Three Days Grace","One-X","Hard","0"
"Three Days Grace","One-X","Post-Grunge","0"
"Three Days Grace","Three Days Grace","Alternative","0"
"Three Days Grace","Three Days Grace","Post-Grunge","0"
"Thy Art is Murder","Dear Desolation","Death-Tech","0"
"Thy Art is Murder","Dear Desolation","Metalcore","0"
"Thy Art is Murder","Hate","Death-Core","5"
"Thy Art is Murder","Hate","Death-Tech","1"
"Thy Art is Murder","Hate","Metalcore","0"
"Thy Art is Murder","Holy War","Death-Tech","0"
"Thy Art is Murder","Holy War","Metalcore","0"
"Thy Art is Murder","Human Target","Death-Tech","0"
"Thy Art is Murder","Human Target","Metalcore","0"
"Thy Art is Murder","Infinite Death EP","Death-Core","3"
"Thy Art is Murder","Infinite Death EP","Death-Tech","0"
"Thy Art is Murder","Infinite Death EP","Extreme","1"
"Thy Art is Murder","Infinite Death EP","Metalcore","0"
"Thy Art is Murder","The Adversary","Death-Tech","0"
"Thy Art is Murder","The Adversary","Metalcore","0"
"Tiamat","A Deeper Kind of Slumber","Art Rock","0"
"Tiamat","A Deeper Kind of Slumber","Experimental","0"
"Tiamat","A Deeper Kind of Slumber","Gothic","0"
"Tiamat","A Deeper Kind of Slumber","Psychedelic","0"
"Tiamat","Clouds","Death.","0"
"Tiamat","Clouds","Doom","0"
"Tiamat","Clouds","Gothic","0"
"Tiamat","Judas Christ","Gothic","0"
"Tiamat","Judas Christ","Heavy","0"
"Tiamat","Prey","Gothic","0"
"Tiamat","Skeleton Skeletron","Gothic","0"
"Tiamat","Skeleton Skeletron","Industrial","0"
"Tiamat","Wildhoney","Death.","0"
"Tiamat","Wildhoney","Doom","1"
"Tiamat","Wildhoney","Gothic","5"
"Tiamat","Wildhoney","Progressive","0"
"Tiamat","Wildhoney","Psychedelic","0"
"Tool","10,000 Days","Alternative","4"
"Tool","10,000 Days","Progressive","0"
"Tool","AEnima","Alternative","5"
"Tool","AEnima","Progressive","4"
"Tool","Fear Inoculum","Alternative","1"
"Tool","Fear Inoculum","Progressive","1"
"Tool","Lateralus","Alternative","5"
"Tool","Lateralus","Progressive","5"
"Tool","Undertow","Alternative","4"
"Tool","Undertow","Progressive","0"
"Tristania","Beyond the Veil","Death.","0"
"Tristania","Beyond the Veil","Doom","0"
"Tristania","Beyond the Veil","Gothic","5"
"Tristania","Beyond the Veil","Symphonic","0"
"Tristania","Rubicon","Doom","0"
"Tristania","Rubicon","Gothic","0"
"Tristania","Rubicon","Nu","0"
"Tristania","Rubicon","Symphonic","0"
"Tristania","Widow's Weeds","Death.","0"
"Tristania","Widow's Weeds","Doom","0"
"Tristania","Widow's Weeds","Gothic","5"
"Tristania","Widow's Weeds","Symphonic","0"
"Tristania","World of Glass","Death.","0"
"Tristania","World of Glass","Doom","0"
"Tristania","World of Glass","Gothic","2"
"Tristania","World of Glass","Symphonic","0"
"Trivium","Ascendancy","Metalcore","5"
"Trivium","Ascendancy","Thrash.","0"
"Trivium","In Waves","Metalcore","2"
"Trivium","In Waves","Progressive","0"
"Trivium","In Waves","Thrash.","0"
"Trivium","Shogun","Metalcore","0"
"Trivium","Shogun","Progressive","0"
"Trivium","Shogun","Thrash.","0"
"Trivium","Silence in the Snow","Hard","0"
"Trivium","Silence in the Snow","Heavy","0"
"Trivium","The Sin and the Sentence","Heavy","0"
"Trivium","The Sin and the Sentence","Progressive","0"
"Trivium","The Sin and the Sentence","Thrash.","0"
"Trivium","Vengeance Falls","Metalcore-Melodic","0"
"Trivium","Vengeance Falls","Thrash.","0"
"Trouble","Manic Frustration","Doom","0"
"Trouble","Manic Frustration","Heavy","0"
"Trouble","Manic Frustration","Psychedelic","0"
"Trouble","Manic Frustration","Rock","0"
"Trouble","Manic Frustration","Stoner","2"
"Trouble","Psalm 9","Christian","0"
"Trouble","Psalm 9","Doom","5"
"Trouble","Psalm 9","Heavy","0"
"Trouble","Run to the Light","Doom","0"
"Trouble","The Skull","Christian","0"
"Trouble","The Skull","Doom","2"
"Trouble","Trouble","Doom","2"
"Trouble","Trouble","Heavy","0"
"Turisas","Battle Metal","Folk","3"
"Turisas","Battle Metal","Symphonic","0"
"Turisas","Battle Metal","Viking","0"
"Turisas","Stand Up and Fight","Folk","1"
"Turisas","Stand Up and Fight","Symphonic","0"
"Turisas","Stand Up and Fight","Viking","1"
"Turisas","The Varangian Way","Folk","3"
"Turisas","The Varangian Way","Symphonic","0"
"Turisas","The Varangian Way","Viking","3"
"Twisted Sister","Love Is for Suckers","FW-Glam","0"
"Twisted Sister","Love Is for Suckers","Glam","0"
"Twisted Sister","Love Is for Suckers","Hard","0"
"Twisted Sister","Love Is for Suckers","Heavy","0"
"Twisted Sister","Love Is for Suckers","Pop","0"
"Twisted Sister","Stay Hungry","FW-Glam","5"
"Twisted Sister","Stay Hungry","Glam","5"
"Twisted Sister","Stay Hungry","Hard","0"
"Twisted Sister","Stay Hungry","Pop","0"
"Twisted Sister","Under the Blade","FW-Glam","3"
"Twisted Sister","Under the Blade","Glam","3"
"Twisted Sister","Under the Blade","Hard","0"
"Twisted Sister","Under the Blade","Heavy","0"
"Twisted Sister","You Can't Stop Rock 'N' Roll","FW-Glam","2"
"Twisted Sister","You Can't Stop Rock 'N' Roll","Glam","2"
"Twisted Sister","You Can't Stop Rock 'N' Roll","Hard","0"
"Twisted Sister","You Can't Stop Rock 'N' Roll","Heavy","0"
"Type O Negative","Bloody Kisses","Alternative","2"
"Type O Negative","Bloody Kisses","Doom","4"
"Type O Negative","Bloody Kisses","Gothic","5"
"Type O Negative","Bloody Kisses","Heavy","1"
"Type O Negative","Life is Killing Me","Gothic","3"
"Type O Negative","October Rust","Doom","3"
"Type O Negative","October Rust","Gothic","5"
"Type O Negative","Slow, Deep and Hard","Doom","0"
"Type O Negative","Slow, Deep and Hard","Gothic","3"
"Type O Negative","Slow, Deep and Hard","Thrash.","0"
"Type O Negative","World Coming Down","Doom","0"
"Type O Negative","World Coming Down","Gothic","3"
"Týr","By the Light of the Northern Star","Folk","3"
"Týr","By the Light of the Northern Star","Progressive","0"
"Týr","Eric the Red","Folk","2"
"Týr","Eric the Red","Progressive","0"
"Týr","Eric the Red","Viking","5"
"Týr","How Far to Asgaard","Doom","0"
"Týr","How Far to Asgaard","Folk","0"
"Týr","How Far to Asgaard","Progressive","0"
"Týr","How Far to Asgaard","Viking","0"
"Týr","Land","Folk","0"
"Týr","Land","Progressive","0"
"Týr","Land","Viking","0"
"Týr","The Lay of Thrym","Folk","0"
"Týr","The Lay of Thrym","Power","0"
"Týr","The Lay of Thrym","Viking","0"
"Týr","Valkyrja","Folk","2"
"Týr","Valkyrja","Power","0"
"Týr","Valkyrja","Viking","0"
"U.D.O.","Animal House","Heavy","1"
"U.D.O.","Dominator","Heavy","0"
"U.D.O.","Faceless World","Heavy","0"
"U.D.O.","Holy","Heavy","0"
"U.D.O.","Man and Machine","Heavy","0"
"U.D.O.","Mastercutor","Heavy","0"
"U.D.O.","Mean Machine","Heavy","0"
"U.D.O.","Mission No. X","Heavy","0"
"U.D.O.","Rev-Raptor","Heavy","0"
"U.D.O.","Solid","Heavy","0"
"U.D.O.","Steelfactory","Heavy","0"
"U.D.O.","Timebomb","Heavy","0"
"UFO","Force It","Hard","0"
"UFO","Force It","Heavy","0"
"UFO","Lights Out","Hard","0"
"UFO","Lights Out","Heavy","1"
"UFO","No Heavy Petting","Hard","0"
"UFO","No Heavy Petting","Heavy","0"
"UFO","Obsession","Hard","0"
"UFO","Obsession","Heavy","0"
"UFO","Obsession","Rock","0"
"UFO","Phenomenon","Hard","0"
"UFO","Phenomenon","Heavy","1"
"Uriah Heep","...Very 'Eavy Very 'Umble...","_Progressive","0"
"Uriah Heep","...Very 'Eavy Very 'Umble...","Blues","0"
"Uriah Heep","...Very 'Eavy Very 'Umble...","Hard","0"
"Uriah Heep","...Very 'Eavy Very 'Umble...","Heavy","0"
"Uriah Heep","Demons and Wizards","_Progressive","0"
"Uriah Heep","Demons and Wizards","Hard","0"
"Uriah Heep","Demons and Wizards","Heavy","1"
"Uriah Heep","Fallen Angel","_Progressive","0"
"Uriah Heep","Fallen Angel","Hard","0"
"Uriah Heep","Fallen Angel","Pop","0"
"Uriah Heep","Firefly","_Progressive","0"
"Uriah Heep","Firefly","Hard","0"
"Uriah Heep","Firefly","Heavy","0"
"Uriah Heep","Innocent Victim","_Progressive","0"
"Uriah Heep","Innocent Victim","Hard","0"
"Uriah Heep","Innocent Victim","Pop","0"
"Uriah Heep","Look at Yourself","_Progressive","0"
"Uriah Heep","Look at Yourself","Hard","0"
"Uriah Heep","Look at Yourself","Heavy","1"
"Uriah Heep","Salisbury","_Progressive","0"
"Uriah Heep","Salisbury","Hard","0"
"Uriah Heep","Salisbury","Heavy","0"
"Uriah Heep","Sweet Freedom","_Progressive","0"
"Uriah Heep","Sweet Freedom","Hard","0"
"Uriah Heep","Sweet Freedom","Heavy","0"
"Uriah Heep","The Magician's Birthday","_Progressive","0"
"Uriah Heep","The Magician's Birthday","Hard","0"
"Uriah Heep","The Magician's Birthday","Heavy","0"
"Vader","De Profundis","Death.","0"
"Vader","De Profundis","Extreme","0"
"Vader","Go to Hell EP","Death.","0"
"Vader","Go to Hell EP","Extreme","0"
"Vader","Go to Hell EP","Thrash.","0"
"Vader","Impressions in Blood","Death.","0"
"Vader","Litany","Death.","1"
"Vader","Necropolis","Death.","0"
"Vader","Necropolis","Extreme","0"
"Vader","Necropolis","Thrash.","0"
"Vader","The Art of War EP","Death.","0"
"Vader","The Ultimate Incantation","Death.","1"
"Vader","The Ultimate Incantation","Extreme","0"
"Vader","Tibi et Igni","Death.","0"
"Vader","Tibi et Igni","Extreme","0"
"Vader","Welcome to the Morbid Reich","Death.","0"
"Vader","Welcome to the Morbid Reich","Extreme","0"
"Vader","Welcome to the Morbid Reich","Thrash.","0"
"Van Halen","1984","Electronic","0"
"Van Halen","1984","FW-Glam","2"
"Van Halen","1984","Glam","2"
"Van Halen","1984","Hard","0"
"Van Halen","1984","Heavy","0"
"Van Halen","5150","Hard","0"
"Van Halen","Balance","Hard","0"
"Van Halen","Balance","Heavy","0"
"Van Halen","Fair Warning","Hard","0"
"Van Halen","Fair Warning","Heavy","0"
"Van Halen","OU812","Hard","0"
"Van Halen","Van Halen","Hard","0"
"Van Halen","Van Halen","Heavy","1"
"Van Halen","Van Halen II","Hard","0"
"Van Halen","Van Halen II","Heavy","0"
"Venom","Black Metal","Black.","4"
"Venom","Black Metal","Extreme","5"
"Venom","Black Metal","FW-Black","4"
"Venom","Black Metal","NWOBHM","5"
"Venom","Black Metal","Speed","5"
"Venom","Black Metal","Thrash.","0"
"Venom","Possessed","Black.","0"
"Venom","Possessed","Extreme","0"
"Venom","Possessed","FW-Black","0"
"Venom","Possessed","Thrash.","0"
"Venom","Welcome to Hell","Black.","1"
"Venom","Welcome to Hell","Extreme","4"
"Venom","Welcome to Hell","FW-Black","1"
"Venom","Welcome to Hell","Heavy","1"
"Venom","Welcome to Hell","NWOBHM","4"
"Venom","Welcome to Hell","Speed","5"
"Volbeat","Beyond Hell/Above Heaven","Hard","1"
"Volbeat","Beyond Hell/Above Heaven","Heavy","1"
"Volbeat","Beyond Hell/Above Heaven","Rock","0"
"Volbeat","Guitar Gangsters & Cadillac Blood","Hard","1"
"Volbeat","Guitar Gangsters & Cadillac Blood","Heavy","1"
"Volbeat","Guitar Gangsters & Cadillac Blood","Rock","0"
"Volbeat","Outlaw Gentlemen & Shady Ladies","Hard","0"
"Volbeat","Outlaw Gentlemen & Shady Ladies","Heavy","0"
"Volbeat","Outlaw Gentlemen & Shady Ladies","Rock","0"
"Volbeat","Rewind, Replay, Rebound","Hard","0"
"Volbeat","Rewind, Replay, Rebound","Heavy","0"
"Volbeat","Rewind, Replay, Rebound","Rock","0"
"Volbeat","Rock the Rebel/Metal the Devil","Hard","0"
"Volbeat","Rock the Rebel/Metal the Devil","Heavy","0"
"Volbeat","Rock the Rebel/Metal the Devil","Rock","0"
"Volbeat","Seal the Deal & Let's Boogie","Hard","0"
"Volbeat","Seal the Deal & Let's Boogie","Heavy","0"
"Volbeat","Seal the Deal & Let's Boogie","Rock","0"
"W.A.S.P.","Dominator","Hard","0"
"W.A.S.P.","Dominator","Heavy","0"
"W.A.S.P.","Dominator","Progressive","0"
"W.A.S.P.","Golgotha","Hard","0"
"W.A.S.P.","Golgotha","Heavy","0"
"W.A.S.P.","The Crimson Idol","Heavy","1"
"W.A.S.P.","The Headless Children","Heavy","0"
"W.A.S.P.","The Headless Children","Shock","0"
"W.A.S.P.","The Last Command","Heavy","1"
"W.A.S.P.","The Last Command","Shock","0"
"W.A.S.P.","W.A.S.P.","FW-Glam","3"
"W.A.S.P.","W.A.S.P.","Glam","3"
"W.A.S.P.","W.A.S.P.","Heavy","1"
"W.A.S.P.","W.A.S.P.","Shock","0"
"Warlock","Burning the Witches","FW-Power","0"
"Warlock","Burning the Witches","Heavy","0"
"Warlock","Burning the Witches","Power","0"
"Warlock","Burning the Witches","Speed","0"
"Warlock","Triumph and Agony","FW-Power","1"
"Warlock","Triumph and Agony","Heavy","0"
"Warlock","Triumph and Agony","Power","1"
"Warlock","True as Steel","Heavy","0"
"Warrant","Cherry Pie","Glam","4"
"Warrant","Cherry Pie","Hard","0"
"Warrant","Cherry Pie","Heavy","0"
"Warrant","Dirty Rotten Filthy Stinking Rich","Glam","5"
"Warrant","Dirty Rotten Filthy Stinking Rich","Hard","0"
"Warrant","Dog Eat Dog","Hard","0"
"Warrant","Dog Eat Dog","Heavy","0"
"Watain","Casus Luciferi","Black.","0"
"Watain","Lawless Darkness","Black.","1"
"Watain","Sworn to the Dark","Black.","1"
"Watain","The Wild Hunt","Black.","1"
"Watain","The Wild Hunt","Heavy","0"
"Watain","Trident Wolf Eclipse","Black.","0"
"White Zombie","Astro-Creep: 2000","Alternative","2"
"White Zombie","Astro-Creep: 2000","Groove","4"
"White Zombie","Astro-Creep: 2000","Heavy","0"
"White Zombie","Astro-Creep: 2000","Industrial","4"
"White Zombie","La Sexorcisto: Devil Music Volume One","Alternative","1"
"White Zombie","La Sexorcisto: Devil Music Volume One","Groove","4"
"White Zombie","La Sexorcisto: Devil Music Volume One","Heavy","1"
"White Zombie","La Sexorcisto: Devil Music Volume One","Industrial","3"
